Id,SalePrice
1461,182089.25
1462,222083.95
1463,218462.34
1464,238178.45
1465,217679.28
1466,218555.1
1467,237886.16
1468,212702.94
1469,244251.28
1470,178830.5
1471,244066.53
1472,144208.73
1473,145895.28
1474,181934.31
1475,150771.55
1476,392271.47
1477,297794.03
1478,330604.06
1479,335324.3
1480,483143.25
1481,340048.53
1482,238388.94
1483,219411.22
1484,203047.11
1485,230276.89
1486,246810.19
1487,355664.06
1488,305418.75
1489,249300.86
1490,284185.3
1491,248195.03
1492,111033.07
1493,230560.11
1494,328807.75
1495,328419.72
1496,267508.12
1497,221716.86
1498,211975.62
1499,213048.23
1500,205035.97
1501,211924.72
1502,197000.67
1503,363811.03
1504,291550.2
1505,269080.44
1506,237967.81
1507,299732.88
1508,234113.73
1509,215092.56
1510,199864.48
1511,190411.36
1512,228372.58
1513,186899.52
1514,186454.4
1515,237085.08
1516,203113.36
1517,216744.73
1518,158588.05
1519,269594.12
1520,183809.02
1521,185399.03
1522,234594.67
1523,141005.89
1524,184506.33
1525,163007.72
1526,137563.12
1527,149913.88
1528,195469.23
1529,194435.81
1530,248882.22
1531,148227.08
1532,150735.64
1533,205169.78
1534,160071.44
1535,205870.8
1536,162501.5
1537,65737.18
1538,116062.7
1539,287928.78
1540,90816.59
1541,179737.6
1542,245131.81
1543,210502.39
1544,98623.516
1545,152959.08
1546,176403.62
1547,183392.72
1548,180399.28
1549,150263.19
1550,175724.78
1551,179518.19
1552,187010.53
1553,171836.83
1554,169781.75
1555,211272.89
1556,89926.414
1557,139870.53
1558,71616.15
1559,90513.77
1560,149804.34
1561,131591.81
1562,180820.78
1563,170572.56
1564,218404.45
1565,185277.67
1566,288619.88
1567,74481.04
1568,265577.75
1569,188208.22
1570,188825.61
1571,177502.61
1572,211473.1
1573,308120.12
1574,152320.56
1575,294777.47
1576,307479.6
1577,236840.22
1578,179181.25
1579,189450.28
1580,241468.47
1581,190058.67
1582,188634.47
1583,363970.88
1584,265748.44
1585,192299.84
1586,59881.17
1587,146708.22
1588,190107.16
1589,92426.484
1590,195929.64
1591,151428.64
1592,148918.55
1593,180652.44
1594,160167.31
1595,137251.5
1596,238116.52
1597,213923.1
1598,241611.72
1599,215340.33
1600,200239.97
1601,124866.63
1602,172180.61
1603,93984.555
1604,310956.2
1605,310647.12
1606,220528.1
1607,200807.61
1608,279344.4
1609,255096.25
1610,205327.69
1611,183142.03
1612,225844.72
1613,211236.11
1614,158368.38
1615,136467.1
1616,126576.086
1617,136794.52
1618,186082.7
1619,209642.61
1620,221210.28
1621,186955.61
1622,164372.23
1623,343535.0
1624,250237.73
1625,163807.83
1626,221098.12
1627,227343.97
1628,324140.12
1629,222042.5
1630,369737.0
1631,239285.84
1632,277190.53
1633,206278.5
1634,226324.81
1635,229740.12
1636,208404.53
1637,231043.58
1638,217372.34
1639,231013.81
1640,302978.75
1641,232333.38
1642,290362.88
1643,260212.2
1644,272947.4
1645,273884.5
1646,212436.52
1647,207107.62
1648,184036.48
1649,185877.36
1650,167818.7
1651,171353.48
1652,141667.95
1653,145396.12
1654,174630.97
1655,178311.62
1656,174974.36
1657,172987.28
1658,167692.72
1659,161314.52
1660,183512.83
1661,462379.2
1662,409928.06
1663,401793.94
1664,443812.7
1665,343440.72
1666,355419.28
1667,363104.38
1668,404780.5
1669,361812.56
1670,398284.5
1671,299818.7
1672,455218.3
1673,357208.47
1674,293131.25
1675,220611.12
1676,239028.67
1677,252001.05
1678,484163.53
1679,402125.75
1680,360008.8
1681,290871.66
1682,330168.75
1683,225723.66
1684,225931.19
1685,219747.25
1686,207605.25
1687,212508.9
1688,240898.62
1689,239568.69
1690,250968.4
1691,238085.34
1692,315047.06
1693,201108.12
1694,229600.78
1695,219821.02
1696,306306.56
1697,219687.84
1698,380730.25
1699,362710.3
1700,281398.44
1701,311561.75
1702,297442.28
1703,303938.3
1704,333351.78
1705,280797.4
1706,295742.44
1707,253463.66
1708,247528.58
1709,310753.3
1710,270262.9
1711,325176.06
1712,304991.3
1713,329347.1
1714,269978.25
1715,254881.03
1716,230953.38
1717,226129.4
1718,192747.4
1719,261418.72
1720,285715.75
1721,212194.28
1722,184344.75
1723,217864.69
1724,281119.0
1725,285209.06
1726,242626.56
1727,192860.94
1728,225637.84
1729,206995.9
1730,187377.78
1731,176700.38
1732,172980.47
1733,162339.25
1734,158769.02
1735,175206.52
1736,165478.1
1737,395804.94
1738,273011.38
1739,309151.22
1740,250125.11
1741,231916.72
1742,214410.62
1743,217107.66
1744,391312.28
1745,247976.25
1746,259379.62
1747,261382.05
1748,284578.9
1749,194243.1
1750,178346.34
1751,301370.78
1752,171097.25
1753,201382.33
1754,235931.53
1755,208649.69
1756,199490.75
1757,162573.4
1758,198941.12
1759,204116.36
1760,225980.3
1761,198972.44
1762,219615.6
1763,202964.62
1764,167390.75
1765,217331.73
1766,243895.03
1767,300922.06
1768,181426.6
1769,218401.0
1770,195365.84
1771,154906.34
1772,159377.1
1773,170825.72
1774,159687.45
1775,186432.02
1776,138893.98
1777,162042.94
1778,192907.45
1779,130140.805
1780,203277.39
1781,177963.42
1782,118295.67
1783,179783.45
1784,127270.98
1785,151158.45
1786,242154.3
1787,228065.27
1788,77869.54
1789,100108.32
1790,125040.57
1791,239973.78
1792,218111.5
1793,186261.48
1794,212702.25
1795,152068.9
1796,147845.34
1797,76543.24
1798,165658.17
1799,163103.56
1800,175653.03
1801,165265.38
1802,159095.38
1803,199972.19
1804,185545.72
1805,195283.16
1806,174674.38
1807,131082.31
1808,174034.84
1809,143468.16
1810,172539.38
1811,131868.75
1812,96807.664
1813,166580.61
1814,128365.19
