Id,SalePrice
1461,126813.33
1462,120775.02
1463,206754.66
1464,220046.64
1465,187414.47
1466,203461.12
1467,201490.72
1468,199262.5
1469,199121.88
1470,135413.61
1471,200409.23
1472,119602.56
1473,122432.16
1474,158332.45
1475,112496.82
1476,292395.44
1477,248697.78
1478,272701.22
1479,264297.56
1480,358331.0
1481,284519.38
1482,219103.97
1483,208098.69
1484,194239.53
1485,208150.33
1486,219596.9
1487,279842.62
1488,246109.0
1489,209279.94
1490,232646.44
1491,218920.31
1492,88219.0
1493,191475.42
1494,259760.88
1495,260602.86
1496,218025.64
1497,187515.81
1498,175961.38
1499,177201.5
1500,181975.0
1501,206547.81
1502,174719.67
1503,253149.23
1504,243746.44
1505,239519.03
1506,202982.39
1507,247460.69
1508,205290.25
1509,168049.1
1510,174295.86
1511,151528.62
1512,188196.45
1513,157775.0
1514,174545.42
1515,208160.66
1516,157644.34
1517,167939.19
1518,150774.44
1519,240243.44
1520,132767.81
1521,136248.72
1522,191165.6
1523,110182.48
1524,102040.28
1525,115424.78
1526,113186.664
1527,122824.65
1528,141496.28
1529,142552.06
1530,199312.8
1531,134434.4
1532,88589.9
1533,133772.25
1534,124874.25
1535,158982.39
1536,104839.65
1537,92966.63
1538,147440.06
1539,176102.56
1540,105869.445
1541,144546.06
1542,140847.03
1543,163443.34
1544,76105.63
1545,92859.62
1546,138474.66
1547,130307.74
1548,121863.23
1549,127391.914
1550,135676.45
1551,105217.42
1552,131779.42
1553,144890.73
1554,108470.89
1555,184958.86
1556,79318.46
1557,84763.97
1558,92135.01
1559,81889.9
1560,111992.836
1561,142042.39
1562,141268.34
1563,128267.734
1564,174539.97
1565,166851.28
1566,219097.75
1567,92618.74
1568,236227.06
1569,150810.58
1570,150179.44
1571,118933.06
1572,151923.31
1573,219114.69
1574,151394.84
1575,218750.12
1576,252286.75
1577,208632.88
1578,145044.06
1579,158898.69
1580,212799.28
1581,162336.28
1582,139923.53
1583,282787.5
1584,241786.61
1585,170060.73
1586,78917.664
1587,101866.57
1588,144604.11
1589,111677.74
1590,143427.66
1591,93474.37
1592,141771.44
1593,124381.16
1594,105839.914
1595,121352.836
1596,198787.12
1597,187701.25
1598,202260.6
1599,169796.0
1600,182101.11
1601,59060.848
1602,114354.43
1603,58686.816
1604,229860.73
1605,245898.66
1606,179204.4
1607,195686.11
1608,241185.25
1609,204168.97
1610,188533.61
1611,162695.1
1612,207623.56
1613,214259.86
1614,128016.35
1615,95778.23
1616,88882.766
1617,104140.7
1618,133621.14
1619,155693.11
1620,209154.53
1621,159498.9
1622,153681.25
1623,235247.5
1624,236545.22
1625,117868.04
1626,206699.6
1627,215622.5
1628,259962.19
1629,193856.94
1630,261932.47
1631,208037.0
1632,214444.19
1633,197978.16
1634,213919.75
1635,201571.66
1636,188978.17
1637,211751.97
1638,217421.6
1639,210524.53
1640,236931.3
1641,202121.0
1642,225559.33
1643,226984.94
1644,228516.45
1645,211395.9
1646,180085.84
1647,175804.44
1648,151480.1
1649,150599.56
1650,145270.06
1651,151777.12
1652,121328.21
1653,116067.234
1654,161679.12
1655,136374.23
1656,157961.97
1657,163486.31
1658,165124.9
1659,121833.734
1660,173037.95
1661,339833.62
1662,292355.75
1663,297467.56
1664,338017.3
1665,278286.88
1666,287357.72
1667,294681.75
1668,279606.88
1669,257200.62
1670,283454.62
1671,268762.28
1672,326297.62
1673,279985.97
1674,259711.39
1675,214643.73
1676,212007.78
1677,230356.88
1678,331489.8
1679,304350.84
1680,260978.92
1681,237163.4
1682,284452.84
1683,213085.12
1684,210441.44
1685,206957.23
1686,197698.19
1687,194061.81
1688,222795.81
1689,222353.48
1690,221682.98
1691,215709.14
1692,247612.73
1693,186132.78
1694,206768.7
1695,191102.72
1696,258227.84
1697,191750.94
1698,298536.25
1699,270055.7
1700,245386.2
1701,257414.94
1702,255501.69
1703,261550.36
1704,266961.75
1705,243849.4
1706,307801.25
1707,221434.03
1708,227331.9
1709,270804.47
1710,234833.6
1711,256749.25
1712,257267.4
1713,262091.66
1714,223860.23
1715,212663.72
1716,210008.27
1717,203914.12
1718,155936.58
1719,223937.53
1720,233147.34
1721,202371.78
1722,150710.81
1723,192569.97
1724,227550.62
1725,233557.05
1726,194190.64
1727,175884.42
1728,192157.6
1729,178174.97
1730,158499.22
1731,125950.63
1732,153831.56
1733,121050.734
1734,130545.6
1735,138116.2
1736,112751.055
1737,262054.44
1738,233525.22
1739,252229.42
1740,240187.11
1741,212672.78
1742,187845.25
1743,191499.89
