Id,SalePrice
1461,128572.41
1462,154193.0
1463,178058.61
1464,183647.92
1465,198054.1
1466,182832.78
1467,170327.95
1468,174764.72
1469,180618.42
1470,128552.086
1471,200120.64
1472,93785.08
1473,97491.99
1474,150942.22
1475,129878.07
1476,384926.53
1477,252102.06
1478,315934.03
1479,280015.38
1480,420187.3
1481,307472.78
1482,208343.1
1483,181653.73
1484,171204.84
1485,174924.44
1486,199807.86
1487,319839.44
1488,237312.75
1489,207053.08
1490,199467.84
1491,191780.64
1492,100782.78
1493,175250.97
1494,296513.84
1495,283127.1
1496,226112.66
1497,193770.52
1498,156173.14
1499,155178.5
1500,159435.03
1501,173991.92
1502,156339.58
1503,264120.38
1504,232093.14
1505,214627.67
1506,180081.17
1507,230518.1
1508,189303.9
1509,159493.42
1510,151853.81
1511,149353.38
1512,162813.5
1513,146916.14
1514,155685.84
1515,197904.0
1516,161880.02
1517,154312.05
1518,130402.85
1519,219822.34
1520,139614.55
1521,144055.86
1522,162181.94
1523,115784.51
1524,122565.69
1525,127955.875
1526,126877.41
1527,105068.11
1528,130163.51
1529,143434.36
1530,165818.72
1531,131103.97
1532,109317.08
1533,141480.67
1534,119194.42
1535,156939.55
1536,124534.984
1537,91048.37
1538,173280.64
1539,238761.98
1540,119750.26
1541,144029.84
1542,141757.33
1543,205153.27
1544,86332.31
1545,104704.87
1546,120619.15
1547,131966.58
1548,130133.23
1549,113095.24
1550,138928.3
1551,122498.516
1552,144229.36
1553,151308.03
1554,119312.945
1555,170833.22
1556,93531.67
1557,126349.94
1558,97887.5
1559,114319.62
1560,145230.06
1561,156154.97
1562,128406.39
1563,122752.27
1564,157857.2
1565,151627.5
1566,216218.77
1567,85151.266
1568,215738.25
1569,151698.53
1570,128212.22
1571,130853.555
1572,144937.38
1573,234355.06
1574,127400.336
1575,205646.34
1576,227080.84
1577,204871.47
1578,148101.73
1579,143709.64
1580,188154.12
1581,139446.64
1582,128721.63
1583,331196.84
1584,247411.45
1585,139998.64
1586,86087.94
1587,104009.05
1588,148131.45
1589,98935.086
1590,135734.31
1591,105636.164
1592,132360.92
1593,120401.82
1594,137949.75
1595,125455.85
1596,227311.39
1597,169837.61
1598,198834.19
1599,184260.8
1600,191081.8
1601,80405.92
1602,109994.555
1603,97760.49
1604,285630.34
1605,248714.48
1606,167621.83
1607,173665.19
1608,213414.94
1609,197886.77
1610,164213.31
1611,148326.56
1612,171889.31
1613,171794.23
1614,123229.625
1615,89761.89
1616,82723.305
1617,89800.2
1618,127746.414
1619,134651.28
1620,165699.14
1621,144601.95
1622,143973.23
1623,288055.3
1624,217406.56
1625,129931.164
1626,168563.81
1627,183757.94
1628,276935.03
1629,177595.4
1630,329482.16
1631,205608.06
1632,244571.56
1633,171468.53
1634,185731.52
1635,177191.94
1636,166147.66
1637,176495.5
1638,207760.55
1639,180249.83
1640,244044.84
1641,177235.92
1642,220336.48
1643,228348.31
1644,227533.6
1645,175150.94
1646,157017.23
1647,158981.2
1648,140910.3
1649,140412.05
1650,126300.8
1651,126978.46
1652,94047.4
1653,98871.586
1654,154740.53
1655,149686.64
1656,149507.81
1657,154259.72
1658,156298.81
1659,137071.16
1660,147128.17
1661,463397.62
1662,375965.72
1663,368439.6
1664,398531.1
1665,331042.1
1666,336423.56
1667,358725.84
1668,341855.2
1669,312104.1
1670,352869.7
1671,259495.62
1672,422748.62
1673,303340.1
1674,254111.48
1675,193721.06
1676,193521.52
1677,216271.11
1678,394951.47
1679,368868.38
1680,312439.88
1681,257517.52
1682,305302.34
1683,194952.02
1684,173880.45
1685,174677.73
1686,174731.36
1687,170004.89
1688,189621.81
1689,190321.34
1690,183998.52
1691,173191.36
1692,262105.84
1693,171838.8
1694,179661.52
1695,170069.92
1696,273757.06
1697,169731.0
1698,338215.0
1699,310008.25
1700,252683.27
1701,268627.94
1702,255476.67
1703,248344.44
1704,293240.28
1705,219002.23
1706,390221.06
1707,215380.19
1708,215094.58
1709,291081.2
1710,219315.77
1711,262798.06
1712,248570.64
1713,257212.94
1714,218085.66
1715,202680.12
1716,184607.08
1717,164217.7
1718,145499.98
1719,204333.69
1720,246323.83
1721,164059.17
1722,139188.44
1723,157741.73
1724,213825.0
1725,232834.42
1726,191643.36
1727,181250.84
1728,185503.05
1729,163806.61
1730,168771.94
1731,121972.18
1732,130068.96
1733,124758.65
1734,130742.49
1735,134180.47
1736,118297.0
1737,346184.8
1738,217319.1
1739,285121.03
1740,208235.64
1741,184717.86
1742,173373.25
1743,174992.06
1744,294207.8
1745,222095.1
1746,252359.89
1747,214681.2
1748,212027.77
1749,160166.62
1750,147523.17
1751,222347.67
1752,124150.305
1753,147192.33
1754,205876.81
1755,165633.11
1756,124484.51
1757,121809.15
1758,145379.55
1759,163217.03
1760,158641.44
1761,150786.78
1762,175070.25
1763,168027.58
1764,118917.84
1765,180708.48
1766,166716.5
1767,206468.73
1768,141739.53
1769,164812.47
1770,142335.53
1771,135595.69
1772,145004.1
1773,140657.53
1774,135903.5
1775,131870.77
1776,118430.15
1777,115679.32
1778,131022.305
1779,118908.7
1780,172802.25
1781,128139.805
1782,102140.26
1783,135306.3
1784,97379.484
1785,119160.25
1786,149371.34
1787,176234.16
1788,72184.88
1789,97827.51
1790,93547.77
1791,173734.88
1792,155013.52
1793,137130.89
1794,139916.08
1795,138963.33
1796,129089.055
1797,116421.16
1798,125234.164
1799,111114.11
1800,127433.31
1801,129111.586
1802,145842.0
1803,150480.23
1804,141834.47
1805,136868.84
