Id,SalePrice
1461,182077.45
1462,227635.92
1463,213987.9
1464,228210.58
1465,210612.83
1466,214256.83
1467,234451.5
1468,201453.86
1469,234182.98
1470,177718.48
1471,232260.48
1472,140136.42
1473,147180.11
1474,177438.48
1475,143922.4
1476,378984.16
1477,287782.4
1478,319346.84
1479,321036.03
1480,467773.78
1481,330281.38
1482,228729.58
1483,209360.38
1484,194399.55
1485,217319.34
1486,234531.44
1487,353481.03
1488,292577.62
1489,239929.17
1490,278237.1
1491,235792.31
1492,126365.96
1493,228090.11
1494,319820.53
1495,318455.94
1496,255741.58
1497,209034.23
1498,201474.8
1499,204995.8
1500,196152.8
1501,204397.53
1502,187619.34
1503,347925.97
1504,281137.8
1505,261856.61
1506,241187.6
1507,288915.25
1508,232018.6
1509,211349.55
1510,204247.33
1511,198114.2
1512,225985.62
1513,190827.4
1514,194206.84
1515,233963.12
1516,196762.08
1517,215014.05
1518,168829.78
1519,261855.5
1520,185774.36
1521,189249.16
1522,227154.77
1523,151678.61
1524,182917.95
1525,169228.38
1526,138431.14
1527,146749.23
1528,197816.11
1529,199754.36
1530,245341.2
1531,150825.23
1532,152910.62
1533,202847.11
1534,157759.61
1535,211151.9
1536,166514.19
1537,65927.84
1538,126681.4
1539,285136.5
1540,87209.484
1541,175392.75
1542,233222.08
1543,221979.42
1544,110846.57
1545,153944.33
1546,178657.7
1547,176589.62
1548,180900.28
1549,152327.23
1550,175510.58
1551,178412.14
1552,196630.75
1553,181108.7
1554,174197.64
1555,212154.61
1556,108294.74
1557,169307.56
1558,86754.03
1559,83911.445
1560,147380.25
1561,145823.34
1562,181526.58
1563,167408.0
1564,217130.73
1565,186524.4
1566,272783.0
1567,80842.18
1568,252794.4
1569,186633.58
1570,187158.2
1571,176108.7
1572,214032.1
1573,294774.56
1574,153481.31
1575,291002.66
1576,292063.03
1577,219676.31
1578,181918.58
1579,190976.83
1580,226903.88
1581,197112.31
1582,185992.16
1583,350739.56
1584,258197.44
1585,180207.64
1586,66942.13
1587,143559.7
1588,202506.9
1589,96855.96
1590,194400.64
1591,153341.36
1592,163602.08
1593,178670.14
1594,150814.39
1595,137421.14
1596,235000.45
1597,214181.2
1598,231570.67
1599,200780.52
1600,195602.5
1601,116189.22
1602,167502.02
1603,79497.98
1604,296289.97
1605,297019.38
1606,219838.64
1607,208082.45
1608,268664.1
1609,241112.27
1610,198333.95
1611,183683.45
1612,214554.81
1613,208254.3
1614,156996.92
1615,143742.56
1616,129920.35
1617,141573.56
1618,182793.56
1619,205523.14
1620,211153.66
1621,185987.42
1622,172982.53
1623,329794.47
1624,246037.17
1625,165403.17
1626,219998.39
1627,219435.45
1628,311339.16
1629,212046.33
1630,364932.9
1631,233356.73
1632,270825.3
1633,197245.36
1634,217972.14
1635,219056.53
1636,202070.97
1637,236756.4
1638,229823.05
1639,228564.56
1640,293490.3
1641,226323.38
1642,278991.4
1643,257701.36
1644,263873.4
1645,272052.9
1646,207739.58
1647,201957.05
1648,182026.02
1649,187598.17
1650,162560.47
1651,178473.05
1652,140139.84
1653,145151.02
1654,175010.78
1655,176641.6
1656,171473.7
1657,178867.97
1658,168455.38
1659,161469.92
1660,192734.06
1661,445194.16
1662,400617.3
1663,392183.03
1664,433318.47
1665,332835.7
1666,345382.97
1667,354948.6
1668,397010.44
1669,347754.1
1670,386494.1
1671,295095.4
1672,447054.84
1673,340632.28
1674,283792.34
1675,213122.23
1676,227169.4
1677,241403.45
1678,469252.72
1679,392545.16
1680,354473.75
1681,279349.75
1682,322927.25
1683,218849.03
1684,218683.62
1685,209001.77
1686,198188.98
1687,200309.89
1688,230962.11
1689,230026.92
1690,237481.23
1691,225214.92
1692,300572.47
1693,196530.0
1694,218705.5
1695,203397.2
1696,302676.66
1697,205616.0
1698,369088.34
1699,356192.53
1700,281291.88
1701,305525.2
1702,292369.47
1703,293784.16
1704,323268.84
1705,271058.75
1706,294926.3
1707,246261.05
1708,242583.58
1709,302934.34
1710,258253.48
1711,311895.22
1712,297630.97
1713,319148.72
1714,269059.12
1715,245453.55
1716,218593.03
1717,219708.27
1718,183384.03
1719,247902.92
1720,280542.5
1721,209072.0
1722,180271.61
1723,213680.61
1724,269449.38
1725,274946.84
1726,239145.05
1727,188991.66
1728,228167.8
1729,200106.27
1730,183042.11
1731,176388.86
1732,179579.78
1733,161754.81
1734,162574.48
1735,175676.39
1736,164399.1
1737,370677.9
1738,264316.1
1739,306545.6
